OVD_t1,	OVD_t2,	OVD_sum,	pay_normal,	prod_code,	prod_limit,	update_date,	new_balance,	highest_balance,	report_date
0,	0,	0,	24,	10,	33000.0,	23/08/2010,	9274.8,	61158.0,	11/06/2015
1,	1,	909,	10,	10,	22000.0,	16/08/2010,	0.0,	6652.0,	05/10/2011
0,	0,	0,	36,	10,	92400.0,	09/08/2010,	0.0,	15030.0,	09/04/2012
0,	0,	0,	2,	10,	35200.0,	30/07/2010,	0.0,	2017.0,	09/05/2011
0,	0,	0,	1,	10,	73700.0,	26/06/2010,	0.0,	9879.0,	30/01/2013
0,	0,	0,	18,	10,	132000.0,	16/06/2010,	0.0,	26314.0,	20/08/2010
1,	0,	15,	35,	10,	104500.0,	14/06/2010,	7.2,	2529.0,	25/08/2013
5,	2,	304,	28,	10,	66000.0,	13/06/2010,	19822.8,	68530.0,	16/04/2016
0,	0,	0,	36,	10,	222750.0,	11/06/2010,	170769.6,	144566.0,	11/03/2015
0,	0,	0,	36,	10,	198000.0,	04/06/2010,	1036.8,	89555.0,	27/01/2016
0,	0,	0,	34,	10,	288750.0,	03/06/2010,	18235.2,	119203.0,	22/11/2015
2,	0,	30,	34,	10,	99000.0,	31/05/2010,	13.2,	11088.0,	27/06/2015
2,	0,	30,	34,	10,	550000.0,	26/05/2010,	143665.2,	500500.0,	25/08/2015
0,	0,	0,	35,	10,	275000.0,	16/05/2010,	0.0,	250500.0,	19/08/2014
1,	6,	480,	29,	10,	22000.0,	11/05/2010,	-99.6,	27446.0,	15/02/2014
0,	4,	1972,	11,	10,	22000.0,	09/05/2010,	0.0,	39114.0,	18/05/2012
3,	1,	57,	18,	10,	13200.0,	28/04/2010,	0.0,	8183.0,	02/05/2013
0,	0,	0,	20,	10,	178200.0,	04/04/2010,	15517.2,	45084.0,	19/03/2016
0,	0,	0,	35,	10,	79200.0,	04/04/2010,	5148.0,	22756.0,	21/07/2014
0,	0,	0,	15,	10,	265100.0,	30/03/2010,	0.0,	94008.0,	21/03/2016
0,	0,	0,	1,	10,	265100.0,	30/03/2010,	5868.0,	94008.0,	21/03/2016
0,	0,	0,	32,	10,	132000.0,	30/03/2010,	0.0,	94008.0,	19/07/2014
0,	0,	0,	5,	10,	102300.0,	30/03/2010,	4622.4,	95966.0,	21/02/2016
0,	0,	0,	15,	10,	59400.0,	22/03/2010,	0.0,	54500.0,	25/07/2012
0,	0,	0,	36,	10,	11000.0,	19/03/2010,	-4.8,	114036.0,	14/09/2015
0,	0,	0,	7,	10,	26400.0,	15/03/2010,	-1706.4,	22944.0,	27/12/2015
2,	2,	301,	12,	10,	66000.0,	12/03/2010,	0.0,	11470.0,	26/06/2012
1,	2,	180,	21,	10,	33000.0,	19/02/2010,	0.0,	155216.0,	29/02/2012
0,	0,	0,	36,	10,	9900.0,	12/02/2010,	0.0,	9438.0,	30/12/2012
0,	0,	0,	36,	10,	121000.0,	01/02/2010,	289722.0,	241935.0,	12/06/2015
0,	0,	0,	36,	10,	75900.0,	12/01/2010,	60357.6,	66416.0,	22/01/2016
1,	0,	1,	25,	10,	1100.0,	06/01/2010,	0.0,	1963.0,	21/01/2013
0,	0,	0,	36,	10,	66000.0,	29/12/2009,	0.0,	60494.0,	25/09/2015
0,	0,	0,	36,	10,	24200.0,	06/12/2009,	500.4,	56925.0,	23/04/2016
0,	0,	0,	36,	10,	69850.0,	28/11/2009,	68485.2,	57571.0,	13/12/2015
0,	0,	0,	36,	10,	119900.0,	23/11/2009,	7539.6,	81771.0,	23/02/2016
0,	0,	0,	36,	10,	11000.0,	02/11/2009,	3099.6,	12392.0,	10/11/2015
1,	0,	1,	35,	10,	33000.0,	01/11/2009,	2518.8,	38546.0,	23/02/2016
1,	1,	84,	34,	10,	18700.0,	01/11/2009,	0.0,	10783.0,	01/02/2015
0,	0,	0,	8,	10,	352000.0,	23/10/2009,	0.0,	3200.0,	26/12/2009
0,	0,	0,	36,	10,	55000.0,	07/10/2009,	0.0,	9274.0,	19/07/2011
0,	0,	0,	35,	10,	178200.0,	04/10/2009,	378247.2,	376285.0,	17/01/2016
0,	0,	0,	35,	10,	109450.0,	30/09/2009,	99151.2,	83126.0,	28/03/2016
3,	1,	92,	12,	10,	49500.0,	11/09/2009,	52.8,	54932.0,	29/12/2013
0,	0,	0,	4,	10,	40700.0,	02/09/2009,	43213.2,	36510.0,	28/05/2013
0,	0,	0,	13,	10,	12100.0,	02/09/2009,	0.0,	10683.0,	17/02/2010
0,	0,	0,	11,	10,	17600.0,	11/08/2009,	0.0,	10600.0,	26/08/2013
0,	0,	0,	36,	10,	35200.0,	09/08/2009,	0.0,	48300.0,	02/05/2012
4,	3,	1005,	24,	10,	11000.0,	05/08/2009,	0.0,	25518.0,	01/08/2013
0,	0,	0,	36,	10,	198000.0,	03/08/2009,	36524.4,	116112.0,	14/03/2016
0,	0,	0,	12,	10,	99000.0,	28/07/2009,	0.0,	79320.0,	06/09/2015
0,	0,	0,	31,	10,	66000.0,	28/07/2009,	0.0,	79320.0,	11/02/2014
2,	3,	533,	28,	10,	27500.0,	25/07/2009,	0.0,	40561.0,	08/07/2010
0,	0,	0,	5,	10,	9240.0,	21/07/2009,	0.0,	31887.0,	24/08/2012
6,	0,	6,	30,	10,	11000.0,	08/07/2009,	897.6,	8280.0,	11/08/2015
0,	0,	0,	3,	10,	11000.0,	08/07/2009,	7112.4,	8280.0,	09/07/2015
0,	0,	0,	16,	10,	115500.0,	06/07/2009,	-1.2,	70143.0,	22/04/2016
0,	0,	0,	32,	10,	77000.0,	06/07/2009,	0.0,	63106.0,	24/01/2015
0,	0,	0,	5,	10,	2750.0,	04/07/2009,	0.0,	120680.0,	22/07/2012
0,	0,	0,	36,	10,	99000.0,	22/06/2009,	51891.6,	62072.0,	05/04/2016
0,	0,	0,	36,	10,	56100.0,	16/06/2009,	0.0,	3045.0,	13/04/2011
0,	0,	0,	35,	10,	47300.0,	05/06/2009,	1750.8,	17182.0,	24/09/2014
0,	0,	0,	35,	10,	202400.0,	17/05/2009,	0.0,	188180.0,	05/09/2012
0,	0,	0,	5,	10,	1100.0,	10/05/2009,	1.2,	501.0,	18/01/2010
0,	0,	0,	6,	10,	330000.0,	29/04/2009,	0.0,	305510.0,	16/05/2012
0,	0,	0,	36,	10,	207900.0,	19/04/2009,	0.0,	103756.0,	17/07/2015
0,	0,	0,	32,	10,	126940.0,	19/04/2009,	79074.0,	117089.0,	16/02/2016
2,	0,	31,	33,	10,	33000.0,	15/04/2009,	598.8,	20483.0,	11/01/2015
0,	0,	0,	4,	10,	155100.0,	14/04/2009,	-3.6,	150237.0,	17/12/2011
0,	0,	0,	14,	10,	116600.0,	14/04/2009,	0.0,	11341.0,	15/02/2012
0,	0,	0,	2,	10,	22000.0,	12/04/2009,	0.0,	15424.0,	04/10/2011
0,	0,	0,	36,	10,	44000.0,	07/04/2009,	45387.6,	97741.0,	03/07/2016
0,	0,	0,	32,	10,	168300.0,	04/04/2009,	-21.6,	100558.0,	19/06/2015
0,	0,	0,	36,	10,	61600.0,	29/03/2009,	10815.6,	21728.0,	17/01/2016
0,	0,	0,	32,	10,	550000.0,	21/03/2009,	354900.0,	336918.0,	19/12/2015
7,	1,	96,	28,	10,	92812.5,	21/03/2009,	34574.4,	60393.0,	22/04/2016
0,	0,	0,	28,	10,	41250.0,	21/03/2009,	0.0,	36025.0,	22/06/2012
0,	0,	0,	36,	10,	35200.0,	20/03/2009,	-757.2,	85500.0,	26/02/2016
0,	0,	0,	32,	10,	27500.0,	20/03/2009,	-76.8,	13984.0,	21/10/2012
0,	0,	0,	32,	10,	27500.0,	20/03/2009,	-2.4,	19999.0,	30/08/2014
0,	0,	0,	36,	10,	11000.0,	07/03/2009,	-1485.6,	20962.0,	14/12/2015
0,	0,	0,	18,	10,	51700.0,	04/03/2009,	0.0,	48285.0,	10/02/2010
0,	0,	0,	35,	10,	38500.0,	18/02/2009,	0.0,	84876.0,	02/05/2016
1,	0,	1,	34,	10,	93500.0,	14/02/2009,	0.0,	50167.0,	15/11/2014
0,	0,	17575,	1,	10,	14300.0,	14/02/2009,	0.0,	19921.0,	18/01/2011
3,	4,	331,	28,	10,	28600.0,	12/02/2009,	28980.0,	30578.0,	22/03/2016
2,	2,	451,	29,	10,	11000.0,	12/02/2009,	0.0,	12238.0,	23/05/2012
0,	0,	0,	4,	10,	176000.0,	06/02/2009,	0.0,	167028.0,	06/10/2012
0,	0,	0,	32,	10,	83600.0,	04/02/2009,	0.0,	70197.0,	23/02/2014
0,	0,	0,	21,	10,	83600.0,	04/02/2009,	24272.4,	70197.0,	24/11/2015
0,	0,	0,	32,	10,	113300.0,	28/01/2009,	4284.0,	52437.0,	12/11/2015
0,	0,	0,	32,	10,	85800.0,	25/01/2009,	0.0,	8100.0,	11/06/2015
1,	0,	1,	35,	10,	33000.0,	25/01/2009,	3068.4,	30938.0,	21/11/2015
0,	0,	0,	32,	10,	206800.0,	20/01/2009,	-33.6,	14661.0,	21/09/2015
0,	0,	0,	36,	10,	37400.0,	09/01/2009,	224.4,	35992.0,	16/01/2016
2,	0,	30,	34,	10,	33000.0,	03/01/2009,	13561.2,	31529.0,	11/03/2015
0,	0,	0,	35,	10,	33000.0,	31/12/2008,	19444.8,	29560.0,	04/02/2016
0,	0,	0,	36,	10,	16500.0,	30/12/2008,	6804.0,	18055.0,	29/11/2015
0,	0,	31500,	0,	10,	12100.0,	27/12/2008,	12142.8,	10619.0,	14/07/2009
0,	0,	0,	22,	10,	11000.0,	20/12/2008,	0.0,	10500.0,	17/08/2010
1,	0,	1,	35,	10,	111375.0,	16/12/2008,	-7028.4,	62820.0,	25/01/2016
0,	0,	0,	34,	10,	11000.0,	13/12/2008,	0.0,	47883.0,	03/08/2010
0,	0,	0,	33,	10,	55000.0,	11/12/2008,	0.0,	1184.0,	25/03/2009
0,	0,	0,	35,	10,	2200.0,	11/12/2008,	0.0,	10163.0,	20/01/2012
0,	0,	0,	10,	10,	37400.0,	10/12/2008,	0.0,	72534.0,	16/02/2014
0,	0,	0,	34,	10,	15400.0,	10/12/2008,	0.0,	14989.0,	28/02/2012
0,	0,	0,	34,	10,	114400.0,	01/12/2008,	0.0,	207347.0,	22/12/2015
0,	0,	0,	35,	10,	11000.0,	26/11/2008,	0.0,	17298.0,	13/02/2016
0,	0,	0,	7,	10,	13200.0,	24/11/2008,	0.0,	18950.0,	12/06/2011
1,	0,	1,	35,	10,	72600.0,	15/11/2008,	36091.2,	71037.0,	29/09/2015
1,	0,	1,	35,	10,	141900.0,	14/11/2008,	35295.6,	119081.0,	24/05/2016
0,	0,	0,	19,	10,	11000.0,	14/11/2008,	0.0,	7457.0,	02/10/2010
0,	2,	870,	4,	10,	9900.0,	14/11/2008,	0.0,	24623.0,	03/08/2010
0,	0,	0,	1,	10,	13200.0,	08/11/2008,	0.0,	17672.0,	19/02/2013
0,	0,	0,	35,	10,	412500.0,	07/11/2008,	0.0,	379042.0,	24/08/2012
2,	0,	54,	33,	10,	11000.0,	06/11/2008,	0.0,	4478.0,	13/03/2009
0,	0,	0,	35,	10,	66000.0,	02/11/2008,	0.0,	8412.0,	09/08/2012
0,	0,	0,	36,	10,	44000.0,	02/11/2008,	16311.6,	40499.0,	29/01/2016
1,	0,	1,	34,	10,	15400.0,	02/11/2008,	1508.4,	14119.0,	25/10/2015
0,	0,	0,	35,	10,	74250.0,	25/10/2008,	2152.8,	45799.0,	25/09/2015
0,	0,	0,	34,	10,	11000.0,	20/10/2008,	0.0,	11481.0,	26/03/2012
0,	0,	0,	31,	10,	52800.0,	18/10/2008,	0.0,	56531.0,	19/03/2012
1,	2,	391,	8,	10,	11000.0,	17/10/2008,	0.0,	5014.0,	17/02/2009
0,	0,	0,	35,	10,	66000.0,	15/10/2008,	-73.2,	56049.0,	21/11/2015
0,	0,	0,	36,	10,	144100.0,	14/10/2008,	12519.6,	89731.0,	21/11/2015
0,	0,	0,	1,	10,	44000.0,	12/10/2008,	0.0,	21647.0,	27/02/2009
0,	0,	0,	35,	10,	99000.0,	11/10/2008,	51433.2,	72825.0,	30/10/2015
0,	0,	0,	34,	10,	11000.0,	11/10/2008,	0.0,	9992.0,	17/08/2012
0,	0,	0,	34,	10,	108900.0,	10/10/2008,	0.0,	56838.0,	14/11/2010
1,	2,	3170,	13,	10,	11000.0,	08/10/2008,	0.0,	556.0,	16/08/2008
0,	0,	0,	8,	10,	49500.0,	30/09/2008,	42151.2,	47557.0,	19/08/2015
0,	0,	0,	31,	10,	11000.0,	30/09/2008,	0.0,	1702.0,	15/03/2009
0,	0,	0,	33,	10,	19800.0,	29/09/2008,	0.0,	19423.0,	22/08/2012
0,	0,	0,	33,	10,	11000.0,	16/09/2008,	0.0,	9064.0,	06/11/2012
6,	0,	35,	30,	10,	137362.5,	08/09/2008,	13944.0,	42621.0,	19/10/2015
0,	0,	0,	36,	10,	46200.0,	30/08/2008,	0.0,	27414.0,	24/03/2014
0,	0,	0,	28,	10,	11000.0,	26/08/2008,	0.0,	1000.0,	18/03/2009
0,	0,	0,	33,	10,	50600.0,	24/08/2008,	0.0,	35499.0,	04/11/2011
1,	0,	26,	33,	10,	2090.0,	24/08/2008,	0.0,	31008.0,	02/09/2011
3,	4,	4629,	7,	10,	36300.0,	20/08/2008,	0.0,	68980.0,	18/05/2012
0,	0,	0,	6,	10,	13200.0,	19/08/2008,	0.0,	20623.0,	17/12/2010
2,	0,	45,	33,	10,	77550.0,	18/08/2008,	-109.2,	71000.0,	16/08/2015
0,	0,	0,	35,	10,	48400.0,	17/08/2008,	30867.6,	56324.0,	20/04/2016
0,	0,	0,	3,	10,	2750.0,	17/08/2008,	0.0,	83585.0,	23/01/2010
0,	0,	0,	36,	10,	56100.0,	15/08/2008,	47292.0,	43372.0,	24/01/2016
0,	0,	0,	27,	10,	19800.0,	15/08/2008,	-199.2,	23228.0,	04/12/2010
0,	0,	0,	36,	10,	33000.0,	07/08/2008,	-1.2,	30499.0,	19/07/2014
0,	0,	0,	36,	10,	44000.0,	03/08/2008,	38702.4,	38685.0,	28/09/2015
0,	0,	23024,	1,	10,	51700.0,	26/07/2008,	0.0,	82768.0,	17/06/2013
0,	0,	0,	1,	10,	13200.0,	23/07/2008,	0.0,	29058.0,	10/11/2010
0,	0,	0,	1,	10,	13200.0,	23/07/2008,	0.0,	29058.0,	10/11/2010
0,	0,	0,	36,	10,	185900.0,	21/07/2008,	68110.8,	69924.0,	21/11/2015
0,	0,	0,	34,	10,	11000.0,	21/07/2008,	0.0,	10500.0,	03/11/2011
0,	0,	0,	1,	10,	47300.0,	20/07/2008,	0.0,	19379.0,	13/09/2009
0,	0,	0,	36,	10,	412500.0,	19/07/2008,	384304.8,	320754.0,	12/12/2015
0,	0,	0,	36,	10,	39600.0,	13/07/2008,	17556.0,	44190.0,	12/06/2015
0,	0,	0,	24,	10,	11000.0,	06/07/2008,	0.0,	5277.0,	07/12/2010
0,	0,	0,	34,	10,	26400.0,	03/07/2008,	0.0,	24220.0,	27/08/2012
4,	0,	33,	31,	10,	23100.0,	03/07/2008,	1080.0,	24449.0,	02/12/2016
0,	0,	0,	1,	10,	23100.0,	03/07/2008,	25292.4,	24449.0,	08/01/2015
1,	0,	19,	33,	10,	11000.0,	03/07/2008,	0.0,	23972.0,	26/04/2011
0,	0,	0,	6,	10,	42900.0,	02/07/2008,	2836.8,	62608.0,	19/11/2015
0,	0,	0,	34,	10,	135300.0,	01/07/2008,	0.0,	54711.0,	09/03/2012
0,	0,	0,	35,	10,	11000.0,	30/06/2008,	0.0,	28050.0,	03/10/2012
0,	0,	0,	34,	10,	122512.5,	28/06/2008,	16029.6,	78300.0,	03/06/2016
0,	0,	0,	4,	10,	176000.0,	23/06/2008,	0.0,	163172.0,	25/06/2008
0,	0,	0,	35,	10,	56100.0,	23/06/2008,	26647.2,	50500.0,	26/02/2016
0,	0,	0,	35,	10,	58300.0,	17/06/2008,	40171.2,	54911.0,	27/11/2015
2,	3,	951,	6,	10,	23100.0,	17/06/2008,	0.0,	30877.0,	09/02/2009
0,	0,	0,	12,	10,	14300.0,	17/06/2008,	-1.2,	10800.0,	07/08/2009
0,	0,	0,	33,	10,	5500.0,	17/06/2008,	0.0,	6014.0,	13/06/2009
0,	0,	0,	35,	10,	50875.0,	16/06/2008,	0.0,	7288.0,	08/05/2012
0,	4,	770,	12,	10,	19800.0,	16/06/2008,	0.0,	31939.0,	13/08/2009
0,	0,	0,	1,	10,	144100.0,	14/06/2008,	0.0,	10410.0,	01/05/2009
0,	0,	0,	36,	10,	195250.0,	13/06/2008,	0.0,	211869.0,	05/01/2013
0,	0,	0,	34,	10,	48400.0,	13/06/2008,	0.0,	58729.0,	15/09/2012
0,	0,	0,	32,	10,	11000.0,	08/06/2008,	0.0,	11174.0,	19/10/2009
2,	4,	1351,	21,	10,	11000.0,	07/06/2008,	0.0,	13185.0,	03/06/2012
0,	0,	0,	36,	10,	67650.0,	05/06/2008,	6499.2,	40705.0,	17/04/2016
0,	0,	0,	5,	10,	26400.0,	04/06/2008,	1191.6,	41497.0,	26/03/2016
0,	0,	0,	36,	10,	18700.0,	21/05/2008,	0.0,	13433.0,	10/11/2011
0,	0,	0,	35,	10,	19800.0,	18/05/2008,	10605.6,	20226.0,	21/10/2015
1,	2,	726,	6,	10,	11000.0,	18/05/2008,	0.0,	7444.0,	28/07/2008
0,	0,	0,	12,	10,	45100.0,	14/05/2008,	-4.8,	21062.0,	20/05/2009
0,	0,	0,	36,	10,	44000.0,	13/05/2008,	36110.4,	40675.0,	03/04/2016
0,	0,	0,	34,	10,	11000.0,	10/05/2008,	0.0,	12074.0,	09/12/2012
0,	0,	0,	35,	10,	11000.0,	09/05/2008,	0.0,	10500.0,	15/08/2012
2,	0,	30,	34,	10,	112200.0,	05/05/2008,	241694.4,	201912.0,	17/01/2016
0,	0,	0,	22,	10,	13200.0,	05/05/2008,	0.0,	20534.0,	12/08/2012
0,	0,	0,	5,	10,	2200.0,	05/05/2008,	0.0,	49181.0,	08/07/2012
0,	0,	0,	36,	10,	55000.0,	04/05/2008,	37040.4,	51408.0,	12/01/2015
0,	0,	0,	1,	10,	55000.0,	04/05/2008,	25867.2,	51408.0,	08/02/2015
0,	0,	0,	1,	10,	13200.0,	30/04/2008,	0.0,	12739.0,	27/04/2010
1,	0,	1,	34,	10,	33000.0,	28/04/2008,	1128.0,	30043.0,	21/02/2016
3,	1,	92,	29,	10,	137500.0,	27/04/2008,	0.0,	314539.0,	26/08/2013
3,	0,	3,	32,	10,	247500.0,	22/04/2008,	17666.4,	235863.0,	20/02/2016
1,	0,	7,	35,	10,	26400.0,	21/04/2008,	25928.4,	44365.0,	28/12/2015
0,	5,	226,	25,	10,	11000.0,	16/04/2008,	0.0,	9000.0,	26/08/2012
0,	0,	0,	36,	10,	129937.5,	15/04/2008,	7332.0,	23838.0,	03/12/2016
0,	0,	0,	34,	10,	49500.0,	15/04/2008,	12361.2,	58985.0,	21/11/2015
0,	0,	0,	34,	10,	25300.0,	15/04/2008,	0.0,	24947.0,	22/07/2012
3,	1,	687,	10,	10,	15400.0,	11/04/2008,	0.0,	15725.0,	18/04/2010
4,	0,	33,	31,	10,	74250.0,	03/04/2008,	20377.2,	50414.0,	19/01/2016
1,	0,	30,	1,	10,	74250.0,	03/04/2008,	10150.8,	50414.0,	29/08/2015
0,	0,	0,	1,	10,	26400.0,	01/04/2008,	0.0,	78724.0,	17/01/2011
0,	0,	0,	36,	10,	543400.0,	28/03/2008,	205849.2,	293235.0,	12/11/2015
0,	2,	800,	0,	10,	51700.0,	25/03/2008,	0.0,	74588.0,	23/07/2008
0,	0,	0,	36,	10,	33000.0,	24/03/2008,	0.0,	46362.0,	21/03/2015
0,	0,	0,	36,	10,	22000.0,	18/03/2008,	0.0,	1344.0,	02/07/2011
4,	0,	54,	30,	10,	13200.0,	09/03/2008,	0.0,	17560.0,	09/01/2012
0,	0,	0,	18,	10,	26400.0,	26/02/2008,	0.0,	24616.0,	22/03/2013
0,	0,	0,	31,	10,	44000.0,	24/02/2008,	0.0,	39076.0,	14/05/2011
0,	0,	0,	34,	10,	11000.0,	24/02/2008,	0.0,	1051.0,	24/05/2008
0,	0,	0,	34,	10,	68200.0,	19/02/2008,	177727.2,	173881.0,	03/09/2016
0,	0,	0,	36,	10,	331100.0,	16/02/2008,	134683.2,	310123.0,	04/11/2016
0,	0,	0,	36,	10,	11000.0,	16/02/2008,	7824.0,	21009.0,	21/11/2015
0,	0,	0,	34,	10,	160600.0,	15/02/2008,	468.0,	66609.0,	19/01/2016
0,	0,	164,	27,	10,	24200.0,	15/02/2008,	0.0,	18099.0,	09/01/2012
0,	0,	0,	34,	10,	58740.0,	11/02/2008,	0.0,	35500.0,	09/07/2012
0,	0,	0,	34,	10,	13200.0,	09/02/2008,	0.0,	13334.0,	15/08/2010
0,	0,	0,	1,	10,	22000.0,	25/01/2008,	0.0,	2709.0,	22/03/2008
0,	0,	20071,	1,	10,	11000.0,	25/01/2008,	0.0,	23055.0,	10/01/2010
0,	0,	0,	16,	10,	110000.0,	18/01/2008,	26428.8,	27303.0,	10/04/2015
0,	0,	0,	34,	10,	33000.0,	18/01/2008,	45.6,	13116.0,	21/10/2008
0,	0,	0,	33,	10,	2200.0,	16/01/2008,	0.0,	8297.0,	18/11/2008
0,	0,	0,	36,	10,	115500.0,	13/01/2008,	101089.2,	92585.0,	16/01/2016
1,	1,	45,	12,	10,	35200.0,	11/01/2008,	0.0,	49705.0,	04/02/2012
0,	0,	0,	22,	10,	13200.0,	08/01/2008,	0.0,	41660.0,	07/07/2010
0,	0,	0,	1,	10,	16500.0,	29/12/2007,	0.0,	16192.0,	14/02/2011
0,	0,	0,	3,	10,	55000.0,	16/12/2007,	0.0,	50500.0,	17/12/2007
0,	0,	0,	36,	10,	110000.0,	14/12/2007,	1096.8,	90147.0,	15/12/2015
0,	0,	0,	35,	10,	13200.0,	12/12/2007,	0.0,	14959.0,	03/06/2016
0,	0,	0,	35,	10,	63800.0,	03/12/2007,	49218.0,	43565.0,	25/12/2015
1,	0,	2,	35,	10,	19800.0,	23/11/2007,	-1.2,	63339.0,	11/06/2015
0,	0,	0,	36,	10,	223300.0,	06/11/2007,	113610.0,	176424.0,	04/11/2016
2,	0,	2,	32,	10,	84150.0,	31/10/2007,	50920.8,	79204.0,	14/02/2016
0,	0,	0,	3,	10,	128700.0,	20/10/2007,	2281.2,	69829.0,	19/09/2015
0,	0,	0,	36,	10,	128700.0,	20/10/2007,	616.8,	69829.0,	16/10/2015
0,	0,	0,	35,	10,	11000.0,	17/10/2007,	0.0,	7620.0,	27/01/2010
0,	0,	0,	8,	10,	4070.0,	17/10/2007,	0.0,	17260.0,	14/05/2013
0,	0,	0,	36,	10,	16500.0,	10/10/2007,	0.0,	15003.0,	24/06/2008
0,	0,	0,	36,	10,	17600.0,	09/10/2007,	0.0,	7130.0,	16/07/2014
0,	0,	0,	1,	10,	19800.0,	01/10/2007,	0.0,	16939.0,	11/01/2009
0,	0,	0,	25,	10,	201300.0,	30/09/2007,	0.0,	54325.0,	18/11/2009
0,	0,	0,	1,	10,	17600.0,	30/09/2007,	0.0,	3849.0,	28/01/2009
0,	0,	0,	35,	10,	74800.0,	16/09/2007,	11073.6,	54959.0,	12/09/2015
0,	0,	0,	30,	10,	74800.0,	16/09/2007,	3680.4,	19990.0,	26/07/2011
0,	0,	0,	30,	10,	110000.0,	12/09/2007,	0.0,	144790.0,	26/12/2012
0,	0,	0,	36,	10,	110000.0,	12/09/2007,	54918.0,	144790.0,	30/04/2016
0,	0,	0,	1,	10,	13200.0,	07/09/2007,	0.0,	25578.0,	01/05/2010
0,	0,	0,	27,	10,	660000.0,	04/09/2007,	0.0,	36820.0,	12/09/2013
0,	0,	0,	17,	10,	110000.0,	21/08/2007,	0.0,	102000.0,	09/12/2007
0,	0,	0,	34,	10,	58300.0,	19/08/2007,	0.0,	112943.0,	03/08/2016
1,	0,	1,	35,	10,	34100.0,	19/08/2007,	1081.2,	25506.0,	14/02/2016
1,	0,	1,	35,	10,	19800.0,	19/08/2007,	-2.4,	20576.0,	23/10/2015
0,	0,	0,	34,	10,	143000.0,	17/08/2007,	7116.0,	123211.0,	20/10/2015
1,	0,	16,	35,	10,	17600.0,	15/08/2007,	0.0,	21446.0,	20/06/2015
0,	0,	0,	11,	10,	165000.0,	07/08/2007,	325878.0,	360732.0,	20/11/2015
0,	0,	0,	35,	10,	339900.0,	04/08/2007,	0.0,	48377.0,	28/02/2014
0,	0,	0,	36,	10,	134200.0,	29/07/2007,	-474.0,	26259.0,	01/01/2012
1,	0,	1,	35,	10,	105600.0,	29/07/2007,	20396.4,	37503.0,	23/10/2015
0,	0,	0,	33,	10,	6050.0,	28/07/2007,	0.0,	17723.0,	25/09/2011
0,	0,	0,	27,	10,	35200.0,	27/07/2007,	4030.8,	26035.0,	10/10/2015
1,	1,	78,	31,	10,	30800.0,	24/07/2007,	-1.2,	23555.0,	04/12/2011
0,	0,	0,	36,	10,	16500.0,	19/07/2007,	15252.0,	20300.0,	29/12/2015
0,	0,	0,	35,	10,	84150.0,	11/07/2007,	12423.6,	53899.0,	19/03/2016
0,	0,	0,	1,	10,	11000.0,	10/07/2007,	-44.4,	13993.0,	26/10/2008
0,	0,	0,	4,	10,	2200.0,	30/06/2007,	0.0,	28548.0,	01/10/2010
6,	0,	6,	30,	10,	33000.0,	29/06/2007,	26390.4,	32064.0,	19/02/2016
1,	0,	30,	32,	10,	17600.0,	29/06/2007,	-1.2,	31737.0,	18/11/2009
0,	0,	0,	1,	10,	17600.0,	25/06/2007,	0.0,	16376.0,	09/07/2008
0,	0,	0,	34,	10,	122100.0,	15/06/2007,	-253.2,	136638.0,	12/04/2008
0,	0,	0,	1,	10,	44000.0,	14/06/2007,	21655.2,	69185.0,	08/04/2015
0,	0,	0,	22,	10,	44000.0,	14/06/2007,	117409.2,	102533.0,	23/01/2016
0,	0,	0,	36,	10,	44000.0,	13/06/2007,	0.0,	41050.0,	17/02/2015
0,	0,	0,	35,	10,	56100.0,	11/06/2007,	13090.8,	32050.0,	01/06/2016
0,	0,	0,	3,	10,	56100.0,	11/06/2007,	3801.6,	32050.0,	08/09/2015
1,	0,	15,	35,	10,	27500.0,	10/06/2007,	24862.8,	24336.0,	01/02/2016
0,	0,	0,	36,	10,	45100.0,	05/06/2007,	37776.0,	40500.0,	24/01/2016
1,	0,	16,	35,	10,	35200.0,	05/06/2007,	9789.6,	25332.0,	22/08/2015
0,	0,	0,	26,	10,	154000.0,	29/05/2007,	0.0,	33469.0,	28/09/2007
0,	0,	0,	3,	10,	154000.0,	29/05/2007,	0.0,	33469.0,	28/09/2007
0,	0,	0,	36,	10,	38500.0,	29/05/2007,	598.8,	26064.0,	26/01/2016
0,	0,	0,	18,	10,	317900.0,	25/05/2007,	1004398.8,	875352.0,	02/08/2016
0,	0,	0,	36,	10,	176000.0,	23/05/2007,	108310.8,	144417.0,	28/09/2015
0,	0,	0,	5,	10,	103730.0,	19/05/2007,	0.0,	90299.0,	21/10/2012
0,	0,	0,	36,	10,	150700.0,	17/05/2007,	9308.4,	88150.0,	12/12/2015
2,	0,	2,	34,	10,	148500.0,	16/05/2007,	5414.4,	107276.0,	18/01/2016
0,	0,	26248,	1,	10,	18700.0,	11/05/2007,	40054.8,	33879.0,	03/08/2009
0,	0,	0,	1,	10,	20900.0,	30/04/2007,	0.0,	24698.0,	08/07/2010
0,	0,	0,	35,	10,	48400.0,	24/04/2007,	13108.8,	48906.0,	28/11/2015
0,	0,	0,	36,	10,	75900.0,	22/04/2007,	75271.2,	82800.0,	20/11/2015
0,	0,	0,	36,	10,	110000.0,	15/04/2007,	6792.0,	40859.0,	12/09/2015
